Country,Trade,Value_USD,Month,Year
Brunei,Export,913970,1,2021
Brunei,Import,10665200,1,2021
Brunei,Export,533090,2,2021
Brunei,Import,15607430,2,2021
Brunei,Export,1447690,3,2021
Brunei,Import,30860810,3,2021
Brunei,Export,652600,4,2021
Brunei,Import,27084730,4,2021
Brunei,Export,709280,5,2021
Brunei,Import,14403660,5,2021
Brunei,Export,713000,6,2021
Brunei,Import,12800530,6,2021
Brunei,Export,1463170,7,2021
Brunei,Import,45333050,7,2021
Brunei,Export,1629760,8,2021
Brunei,Import,45977690,8,2021
Brunei,Export,710760,9,2021
Brunei,Import,15565800,9,2021
Brunei,Export,24715430,10,2021
Brunei,Import,12425240,10,2021
Brunei,Export,611870,11,2021
Brunei,Import,8914600,11,2021
Brunei,Export,807200,12,2021
Brunei,Import,35516670,12,2021
Bungary,Export,6166920,1,2021
Bungary,Import,6239100,1,2021
Bungary,Export,4880720,2,2021
Bungary,Import,9680810,2,2021
Bungary,Export,11192950,3,2021
Bungary,Import,6305070,3,2021
Bungary,Export,10074830,4,2021
Bungary,Import,5529410,4,2021
Bungary,Export,9724030,5,2021
Bungary,Import,5239060,5,2021
Bungary,Export,12891670,6,2021
Bungary,Import,5546210,6,2021
Bungary,Export,8992330,7,2021
Bungary,Import,3688510,7,2021
Bungary,Export,9351450,8,2021
Bungary,Import,9999220,8,2021
Bungary,Export,6420610,9,2021
Bungary,Import,44542210,9,2021
Bungary,Export,7311640,10,2021
Bungary,Import,24914310,10,2021
Bungary,Export,13230450,11,2021
Bungary,Import,5796390,11,2021
Bungary,Export,7430960,12,2021
Bungary,Import,12131700,12,2021
Cambodia,Export,423990210,1,2021
Cambodia,Import,255120560,1,2021
Cambodia,Export,304422510,2,2021
Cambodia,Import,347934440,2,2021
Cambodia,Export,490340540,3,2021
Cambodia,Import,875911510,3,2021
Cambodia,Export,370402520,4,2021
Cambodia,Import,824151110,4,2021
Cambodia,Export,398476240,5,2021
Cambodia,Import,301015880,5,2021
Cambodia,Export,384027520,6,2021
Cambodia,Import,264274400,6,2021
Cambodia,Export,401394200,7,2021
Cambodia,Import,392963040,7,2021
Cambodia,Export,376191340,8,2021
Cambodia,Import,242252800,8,2021
Cambodia,Export,387613040,9,2021
Cambodia,Import,204292550,9,2021
Cambodia,Export,393976790,10,2021
Cambodia,Import,234065570,10,2021
Cambodia,Export,419428080,11,2021
Cambodia,Import,339753030,11,2021
Cambodia,Export,481008060,12,2021
Cambodia,Import,430264470,12,2021
Cameroon,Export,0,1,2021
Cameroon,Import,6771280,1,2021
Cameroon,Export,0,2,2021
Cameroon,Import,15776340,2,2021
Cameroon,Export,0,3,2021
Cameroon,Import,14043910,3,2021
Cameroon,Export,0,4,2021
Cameroon,Import,11858810,4,2021
Cameroon,Export,0,5,2021
Cameroon,Import,12157060,5,2021
Cameroon,Export,0,6,2021
Cameroon,Import,9730630,6,2021
Cameroon,Export,0,7,2021
Cameroon,Import,20799170,7,2021
Cameroon,Export,0,8,2021
Cameroon,Import,16653680,8,2021
Cameroon,Export,0,9,2021
Cameroon,Import,11132650,9,2021
Cameroon,Export,0,10,2021
Cameroon,Import,7390970,10,2021
Cameroon,Export,0,11,2021
Cameroon,Import,19798670,11,2021
Cameroon,Export,0,12,2021
Cameroon,Import,13688190,12,2021
Canada,Export,398080910,1,2021
Canada,Import,58420060,1,2021
Canada,Export,265374510,2,2021
Canada,Import,46280470,2,2021
Canada,Export,462550840,3,2021
Canada,Import,69169190,3,2021
Canada,Export,410660090,4,2021
Canada,Import,67120950,4,2021
Canada,Export,417818890,5,2021
Canada,Import,82903930,5,2021
Canada,Export,503376040,6,2021
Canada,Import,60205260,6,2021
Canada,Export,487329480,7,2021
Canada,Import,74485750,7,2021
Canada,Export,474085470,8,2021
Canada,Import,58607190,8,2021
Canada,Export,390564860,9,2021
Canada,Import,53742390,9,2021
Canada,Export,421571090,10,2021
Canada,Import,79784170,10,2021
Canada,Export,460151820,11,2021
Canada,Import,56338660,11,2021
Canada,Export,577724610,12,2021
Canada,Import,53593660,12,2021
Chile,Export,120360910,1,2021
Chile,Import,28389470,1,2021
Chile,Export,95649440,2,2021
Chile,Import,20382620,2,2021
Chile,Export,105276560,3,2021
Chile,Import,31030860,3,2021
Chile,Export,123872470,4,2021
Chile,Import,27984160,4,2021
Chile,Export,111003110,5,2021
Chile,Import,27576380,5,2021
Chile,Export,85312530,6,2021
Chile,Import,22990260,6,2021
Chile,Export,288124970,7,2021
Chile,Import,24371600,7,2021
Chile,Export,139662670,8,2021
Chile,Import,21148670,8,2021
Chile,Export,169515360,9,2021
Chile,Import,31746460,9,2021
Chile,Export,122500230,10,2021
Chile,Import,35684310,10,2021
Chile,Export,136488860,11,2021
Chile,Import,20051070,11,2021
Chile,Export,158546890,12,2021
Chile,Import,30321520,12,2021
"China, PR",Export,4652075050,1,2021
"China, PR",Import,9156065670,1,2021
"China, PR",Export,3346774740,2,2021
"China, PR",Import,6259153470,2,2021
"China, PR",Export,4594801680,3,2021
"China, PR",Import,8922741970,3,2021
"China, PR",Export,3699091800,4,2021
"China, PR",Import,9588657440,4,2021
"China, PR",Export,3989850310,5,2021
"China, PR",Import,9833656000,5,2021
"China, PR",Export,4248616889,6,2021
"China, PR",Import,9161151150,6,2021
"China, PR",Export,4016107320,7,2021
"China, PR",Import,9946615470,7,2021
"China, PR",Export,4861865350,8,2021
"China, PR",Import,9172008090,8,2021
"China, PR",Export,5421894200,9,2021
"China, PR",Import,8701611580,9,2021
"China, PR",Export,5687300890,10,2021
"China, PR",Import,8405092359,10,2021
"China, PR",Export,5647863240,11,2021
"China, PR",Import,10250489320,11,2021
"China, PR",Export,5843700340,12,2021
"China, PR",Import,10477340960,12,2021
Croatia,Export,4194590,1,2021
Croatia,Import,2464190,1,2021
Croatia,Export,4227010,2,2021
Croatia,Import,5008310,2,2021
Croatia,Export,6401290,3,2021
Croatia,Import,3538660,3,2021
Croatia,Export,6638480,4,2021
Croatia,Import,2519460,4,2021
Croatia,Export,1879050,5,2021
Croatia,Import,2237800,5,2021
Croatia,Export,3922310,6,2021
Croatia,Import,3703020,6,2021
Croatia,Export,2203770,7,2021
Croatia,Import,3683780,7,2021
Croatia,Export,3551910,8,2021
Croatia,Import,3711740,8,2021
Croatia,Export,3678790,9,2021
Croatia,Import,3047750,9,2021
Croatia,Export,3771970,10,2021
Croatia,Import,3459800,10,2021
Croatia,Export,5641990,11,2021
Croatia,Import,1580420,11,2021
Croatia,Export,6482870,12,2021
Croatia,Import,2546750,12,2021
Cyprus,Export,2319650,1,2021
Cyprus,Import,5132210,1,2021
Cyprus,Export,2131230,2,2021
Cyprus,Import,3206040,2,2021
Cyprus,Export,3331340,3,2021
Cyprus,Import,2594820,3,2021
Cyprus,Export,3042790,4,2021
Cyprus,Import,3229820,4,2021
Cyprus,Export,3195450,5,2021
Cyprus,Import,6912740,5,2021
Cyprus,Export,3038430,6,2021
Cyprus,Import,5757420,6,2021
Cyprus,Export,3434810,7,2021
Cyprus,Import,3421240,7,2021
Cyprus,Export,3801990,8,2021
Cyprus,Import,2459160,8,2021
Cyprus,Export,1774790,9,2021
Cyprus,Import,3139050,9,2021
Cyprus,Export,3462910,10,2021
Cyprus,Import,2130990,10,2021
Cyprus,Export,3789120,11,2021
Cyprus,Import,3206410,11,2021
Cyprus,Export,5045160,12,2021
Cyprus,Import,5658400,12,2021
Czech Republic,Export,46403030,1,2021
Czech Republic,Import,10749140,1,2021
Czech Republic,Export,35009710,2,2021
Czech Republic,Import,10099110,2,2021
Czech Republic,Export,50259770,3,2021
Czech Republic,Import,15877290,3,2021
Czech Republic,Export,52716380,4,2021
Czech Republic,Import,15482400,4,2021
Czech Republic,Export,41928970,5,2021
Czech Republic,Import,12471650,5,2021
Czech Republic,Export,44683200,6,2021
Czech Republic,Import,10847330,6,2021
Czech Republic,Export,51933020,7,2021
Czech Republic,Import,8397370,7,2021
Czech Republic,Export,51583370,8,2021
Czech Republic,Import,16239570,8,2021
Czech Republic,Export,48587180,9,2021
Czech Republic,Import,8806870,9,2021
Czech Republic,Export,50598440,10,2021
Czech Republic,Import,10895520,10,2021
Czech Republic,Export,50044040,11,2021
Czech Republic,Import,13392850,11,2021
Czech Republic,Export,59014280,12,2021
Czech Republic,Import,19213840,12,2021
Côte d'lvoire,Export,9254050,1,2021
Côte d'lvoire,Import,36520520,1,2021
Côte d'lvoire,Export,11297250,2,2021
Côte d'lvoire,Import,28137780,2,2021
Côte d'lvoire,Export,29968070,3,2021
Côte d'lvoire,Import,44992380,3,2021
Côte d'lvoire,Export,24417020,4,2021
Côte d'lvoire,Import,27884650,4,2021
Côte d'lvoire,Export,39802310,5,2021
Côte d'lvoire,Import,93684810,5,2021
Côte d'lvoire,Export,7073260,6,2021
Côte d'lvoire,Import,105050290,6,2021
Côte d'lvoire,Export,37042450,7,2021
Côte d'lvoire,Import,125240890,7,2021
Côte d'lvoire,Export,3231430,8,2021
Côte d'lvoire,Import,122655020,8,2021
Côte d'lvoire,Export,12508780,9,2021
Côte d'lvoire,Import,162068350,9,2021
Côte d'lvoire,Export,20272070,10,2021
Côte d'lvoire,Import,124166020,10,2021
Côte d'lvoire,Export,27602840,11,2021
Côte d'lvoire,Import,65112390,11,2021
Côte d'lvoire,Export,43732160,12,2021
Côte d'lvoire,Import,69352560,12,2021
Denmark,Export,35528990,1,2021
Denmark,Import,19676990,1,2021
Denmark,Export,18733840,2,2021
Denmark,Import,17451730,2,2021
Denmark,Export,29908800,3,2021
Denmark,Import,17851850,3,2021
Denmark,Export,33427019,4,2021
Denmark,Import,26153760,4,2021
Denmark,Export,30150670,5,2021
Denmark,Import,25071270,5,2021
Denmark,Export,34231390,6,2021
Denmark,Import,20328550,6,2021
Denmark,Export,33514430,7,2021
Denmark,Import,16582550,7,2021
Denmark,Export,19406280,8,2021
Denmark,Import,18512540,8,2021
Denmark,Export,18548190,9,2021
Denmark,Import,21119550,9,2021
Denmark,Export,27515650,10,2021
Denmark,Import,16779930,10,2021
Denmark,Export,34378970,11,2021
Denmark,Import,15983070,11,2021
Denmark,Export,39239180,12,2021
Denmark,Import,18265180,12,2021
Estonia,Export,3784110,1,2021
Estonia,Import,962070,1,2021
Estonia,Export,2256820,2,2021
Estonia,Import,1249580,2,2021
Estonia,Export,2467810,3,2021
Estonia,Import,1393470,3,2021
Estonia,Export,2691410,4,2021
Estonia,Import,1396760,4,2021
Estonia,Export,3128420,5,2021
Estonia,Import,2335190,5,2021
Estonia,Export,2588190,6,2021
Estonia,Import,1171520,6,2021
Estonia,Export,3004980,7,2021
Estonia,Import,1237950,7,2021
Estonia,Export,2236990,8,2021
Estonia,Import,1243250,8,2021
Estonia,Export,2651400,9,2021
Estonia,Import,1044849,9,2021
Estonia,Export,1908570,10,2021
Estonia,Import,1189200,10,2021
Estonia,Export,2536790,11,2021
Estonia,Import,1329110,11,2021
Estonia,Export,4388490,12,2021
Estonia,Import,989400,12,2021
FR. Germany,Export,659497010,1,2021
FR. Germany,Import,273889490,1,2021
FR. Germany,Export,383832560,2,2021
FR. Germany,Import,253624510,2,2021
FR. Germany,Export,652285520,3,2021
FR. Germany,Import,306495520,3,2021
FR. Germany,Export,645655650,4,2021
FR. Germany,Import,292174720,4,2021
FR. Germany,Export,635467980,5,2021
FR. Germany,Import,359579910,5,2021
FR. Germany,Export,618794390,6,2021
FR. Germany,Import,298292470,6,2021
FR. Germany,Export,610137260,7,2021
FR. Germany,Import,307648500,7,2021
FR. Germany,Export,536437459,8,2021
FR. Germany,Import,408970600,8,2021
FR. Germany,Export,516435750,9,2021
FR. Germany,Import,334112720,9,2021
FR. Germany,Export,572233090,10,2021
FR. Germany,Import,326727320,10,2021
FR. Germany,Export,686967100,11,2021
FR. Germany,Import,335977730,11,2021
FR. Germany,Export,769189450,12,2021
FR. Germany,Import,444535600,12,2021
Finland,Export,36427590,1,2021
Finland,Import,19835140,1,2021
Finland,Export,20062620,2,2021
Finland,Import,15824770,2,2021
Finland,Export,30781230,3,2021
Finland,Import,15448680,3,2021
Finland,Export,20911220,4,2021
Finland,Import,29104910,4,2021
Finland,Export,24371070,5,2021
Finland,Import,14874890,5,2021
Finland,Export,35914780,6,2021
Finland,Import,20887920,6,2021
Finland,Export,20034180,7,2021
Finland,Import,44327450,7,2021
Finland,Export,11323630,8,2021
Finland,Import,30915310,8,2021
Finland,Export,19545730,9,2021
Finland,Import,15161780,9,2021
Finland,Export,13570480,10,2021
Finland,Import,12444820,10,2021
Finland,Export,14037450,11,2021
Finland,Import,12638240,11,2021
Finland,Export,19125900,12,2021
Finland,Import,13656130,12,2021
France,Export,308308510,1,2021
France,Import,175032420,1,2021
France,Export,233228760,2,2021
France,Import,102350110,2,2021
France,Export,259158780,3,2021
France,Import,133484209,3,2021
France,Export,250167250,4,2021
France,Import,119919050,4,2021
France,Export,242107100,5,2021
France,Import,143206320,5,2021
France,Export,275073400,6,2021
France,Import,140623590,6,2021
France,Export,265940969,7,2021
France,Import,168517310,7,2021
France,Export,228300740,8,2021
France,Import,162878670,8,2021
France,Export,187866270,9,2021
France,Import,117246330,9,2021
France,Export,271718410,10,2021
France,Import,117180250,10,2021
France,Export,307754550,11,2021
France,Import,113312950,11,2021
France,Export,380652960,12,2021
France,Import,98822890,12,2021
Greece,Export,29755220,1,2021
Greece,Import,9715510,1,2021
Greece,Export,21278210,2,2021
Greece,Import,2482050,2,2021
Greece,Export,36521040,3,2021
Greece,Import,10630640,3,2021
Greece,Export,27723070,4,2021
Greece,Import,5913820,4,2021
Greece,Export,24793970,5,2021
Greece,Import,4996200,5,2021
Greece,Export,26039400,6,2021
Greece,Import,7917050,6,2021
Greece,Export,23654880,7,2021
Greece,Import,7350900,7,2021
Greece,Export,25608890,8,2021
Greece,Import,10057230,8,2021
Greece,Export,33397260,9,2021
Greece,Import,10172110,9,2021
Greece,Export,31265690,10,2021
Greece,Import,7308470,10,2021
Greece,Export,34314330,11,2021
Greece,Import,5606840,11,2021
Greece,Export,44325480,12,2021
Greece,Import,6043130,12,2021
Hong Kong SAR (China),Export,969349170,1,2021
Hong Kong SAR (China),Import,120853030,1,2021
Hong Kong SAR (China),Export,827246950,2,2021
Hong Kong SAR (China),Import,78526490,2,2021
Hong Kong SAR (China),Export,1075321800,3,2021
Hong Kong SAR (China),Import,123348130,3,2021
Hong Kong SAR (China),Export,863939140,4,2021
Hong Kong SAR (China),Import,145774570,4,2021
Hong Kong SAR (China),Export,880263570,5,2021
Hong Kong SAR (China),Import,131245310,5,2021
Hong Kong SAR (China),Export,1058079770,6,2021
Hong Kong SAR (China),Import,124184640,6,2021
Hong Kong SAR (China),Export,793666440,7,2021
Hong Kong SAR (China),Import,152474360,7,2021
Hong Kong SAR (China),Export,926192760,8,2021
Hong Kong SAR (China),Import,142737370,8,2021
Hong Kong SAR (China),Export,1011302160,9,2021
Hong Kong SAR (China),Import,167198530,9,2021
Hong Kong SAR (China),Export,939210960,10,2021
Hong Kong SAR (China),Import,127290000,10,2021
Hong Kong SAR (China),Export,1194920160,11,2021
Hong Kong SAR (China),Import,172825470,11,2021
Hong Kong SAR (China),Export,1456941340,12,2021
Hong Kong SAR (China),Import,145907120,12,2021
Hungary,Export,69635540,1,2021
Hungary,Import,66023310,1,2021
Hungary,Export,38076010,2,2021
Hungary,Import,40980570,2,2021
Hungary,Export,72406710,3,2021
Hungary,Import,48074200,3,2021
Hungary,Export,61606220,4,2021
Hungary,Import,39749540,4,2021
Hungary,Export,42255280,5,2021
Hungary,Import,44673710,5,2021
Hungary,Export,37820980,6,2021
Hungary,Import,40958210,6,2021
Hungary,Export,42545270,7,2021
Hungary,Import,33493620,7,2021
Hungary,Export,32406220,8,2021
Hungary,Import,31436500,8,2021
Hungary,Export,35463800,9,2021
Hungary,Import,42494390,9,2021
Hungary,Export,28879790,10,2021
Hungary,Import,53052110,10,2021
Hungary,Export,34019960,11,2021
Hungary,Import,47746530,11,2021
Hungary,Export,75110940,12,2021
Hungary,Import,40702120,12,2021
India,Export,645526630,1,2021
India,Import,495531770,1,2021
India,Export,447202080,2,2021
India,Import,409391170,2,2021
India,Export,616888800,3,2021
India,Import,676951570,3,2021
India,Export,463647980,4,2021
India,Import,624424770,4,2021
India,Export,369387090,5,2021
India,Import,561309920,5,2021
India,Export,381581420,6,2021
India,Import,658900470,6,2021
India,Export,479217080,7,2021
India,Import,633301180,7,2021
India,Export,551156620,8,2021
India,Import,628760120,8,2021
India,Export,588867940,9,2021
India,Import,602600520,9,2021
India,Export,602284440,10,2021
India,Import,551114440,10,2021
India,Export,569650570,11,2021
India,Import,527195800,11,2021
India,Export,543822550,12,2021
India,Import,581457490,12,2021
Indonesia,Export,341965580,1,2021
Indonesia,Import,520083810,1,2021
Indonesia,Export,273825560,2,2021
Indonesia,Import,430738150,2,2021
Indonesia,Export,392347250,3,2021
Indonesia,Import,697892680,3,2021
Indonesia,Export,313021420,4,2021
Indonesia,Import,644319640,4,2021
Indonesia,Export,294138150,5,2021
Indonesia,Import,639765250,5,2021
Indonesia,Export,304140810,6,2021
Indonesia,Import,682388820,6,2021
Indonesia,Export,296151940,7,2021
Indonesia,Import,696552100,7,2021
Indonesia,Export,297766880,8,2021
Indonesia,Import,627971390,8,2021
Indonesia,Export,270914820,9,2021
Indonesia,Import,553136250,9,2021
Indonesia,Export,315813770,10,2021
Indonesia,Import,646360170,10,2021
Indonesia,Export,368829670,11,2021
Indonesia,Import,662128690,11,2021
Indonesia,Export,445889390,12,2021
Indonesia,Import,785961700,12,2021
Ireland,Export,13648060,1,2021
Ireland,Import,325291950,1,2021
Ireland,Export,9523630,2,2021
Ireland,Import,352470800,2,2021
Ireland,Export,19480470,3,2021
Ireland,Import,434187800,3,2021
Ireland,Export,19231730,4,2021
Ireland,Import,374788690,4,2021
Ireland,Export,22883450,5,2021
Ireland,Import,379712010,5,2021
Ireland,Export,27817880,6,2021
Ireland,Import,396217760,6,2021
Ireland,Export,20205950,7,2021
Ireland,Import,332168170,7,2021
Ireland,Export,12450920,8,2021
Ireland,Import,360298340,8,2021
Ireland,Export,20051850,9,2021
Ireland,Import,286746300,9,2021
Ireland,Export,52963410,10,2021
Ireland,Import,348494480,10,2021
Ireland,Export,56926900,11,2021
Ireland,Import,465484330,11,2021
Ireland,Export,68695270,12,2021
Ireland,Import,382435760,12,2021
Italia,Export,375886860,1,2021
Italia,Import,158614640,1,2021
Italia,Export,222934760,2,2021
Italia,Import,118493280,2,2021
Italia,Export,358067310,3,2021
Italia,Import,167722000,3,2021
Italia,Export,270219580,4,2021
Italia,Import,147637140,4,2021
Italia,Export,307180420,5,2021
Italia,Import,167439770,5,2021
Italia,Export,300073370,6,2021
Italia,Import,178914830,6,2021
Italia,Export,384582000,7,2021
Italia,Import,137776590,7,2021
Italia,Export,315664800,8,2021
Italia,Import,123286800,8,2021
Italia,Export,275022550,9,2021
Italia,Import,142469340,9,2021
Italia,Export,290254070,10,2021
Italia,Import,130729850,10,2021
Italia,Export,375966740,11,2021
Italia,Import,134765220,11,2021
Italia,Export,402748250,12,2021
Italia,Import,116476320,12,2021
Ixraen,Export,81983510,1,2021
Ixraen,Import,50951010,1,2021
Ixraen,Export,50372410,2,2021
Ixraen,Import,67798720,2,2021
Ixraen,Export,75680550,3,2021
Ixraen,Import,82197010,3,2021
Ixraen,Export,72049030,4,2021
Ixraen,Import,94115200,4,2021
